 Index  name               key                s         l        spin.x          spin.y          spin.z
    240  QC1LE885           Sad_Mult             0.890   0.010   -0.0121855121    0.9991471959   -0.0394511621
    241  QC1LPE889          Sad_Mult             0.890   0.000   -0.0121855376    0.9991470295   -0.0394553680
    242  ESLE890            Marker               0.890   0.000   -0.0121855376    0.9991470295   -0.0394553680
    243  QC1LPE891          Sad_Mult             0.890   0.000   -0.0121855582    0.9991468696   -0.0394594105
    244  QC1LE895           Sad_Mult             0.900   0.010   -0.0113409084    0.9991505116   -0.0396186693
    245  QC1LPE899          Sad_Mult             0.900   0.000   -0.0113409336    0.9991503588   -0.0396225153
    246  ESLE900            Marker               0.900   0.000   -0.0113409336    0.9991503588   -0.0396225153
    247  QC1LPE901          Sad_Mult             0.900   0.000   -0.0113409559    0.9991502122   -0.0396262061
    248  QC1LE905           Sad_Mult             0.910   0.010   -0.0105151706    0.9991597514   -0.0396134118
    249  QC1LPE909          Sad_Mult             0.910   0.000   -0.0105151975    0.9991596122   -0.0396169159
    250  ESLE910            Marker               0.910   0.000   -0.0105151975    0.9991596122   -0.0396169159
    251  QC1LPE911          Sad_Mult             0.910   0.000   -0.0105152242    0.9991594792   -0.0396202629
    252  QC1LE915           Sad_Mult             0.920   0.010   -0.0097095006    0.9991722760   -0.0395030175
    253  QC1LPE919          Sad_Mult             0.920   0.000   -0.0097095316    0.9991721505   -0.0395061859
    254  ESLE920            Marker               0.920   0.000   -0.0097095316    0.9991721505   -0.0395061859
    255  QC1LPE921          Sad_Mult             0.920   0.000   -0.0097095644    0.9991720312   -0.0395091936
    256  QC1LE925           Sad_Mult             0.930   0.010   -0.0089237020    0.9991861298   -0.0393375845
    257  QC1LPE929          Sad_Mult             0.930   0.000   -0.0089237388    0.9991860179   -0.0393404194
    258  ESLE930            Marker               0.930   0.000   -0.0089237388    0.9991860179   -0.0393404194
    259  QC1LPE931          Sad_Mult             0.930   0.000   -0.0089237776    0.9991859120   -0.0393430991
    260  QC1LE935           Sad_Mult             0.940   0.010   -0.0081567469    0.9992008620   -0.0391293356
    261  QC1LPE939          Sad_Mult             0.940   0.000   -0.0081567895    0.9992007633   -0.0391318473
    262  ESLE940            Marker               0.940   0.000   -0.0081567895    0.9992007633   -0.0391318473
    263  QC1LPE941          Sad_Mult             0.940   0.000   -0.0081568329    0.9992006699   -0.0391342232
    264  QC1LE945           Sad_Mult             0.950   0.010   -0.0074077996    0.9992176850   -0.0388476842
    265  QC1LPE949          Sad_Mult             0.950   0.000   -0.0074078465    0.9992175986   -0.0388498973
    266  ESLE950            Marker               0.950   0.000   -0.0074078465    0.9992175986   -0.0388498973
    267  QC1LPE951          Sad_Mult             0.950   0.000   -0.0074078924    0.9992175163   -0.0388520040
    268  QC1LE955           Sad_Mult             0.960   0.010   -0.0066770327    0.9992388665   -0.0384331234
    269  QC1LPE959          Sad_Mult             0.960   0.000   -0.0066770818    0.9992387911   -0.0384350738
    270  ESLE960            Marker               0.960   0.000   -0.0066770818    0.9992387911   -0.0384350738
    271  QC1LPE961          Sad_Mult             0.960   0.000   -0.0066771286    0.9992387186   -0.0384369499
    272  QC1LE965           Sad_Mult             0.970   0.010   -0.0059659601    0.9992668144   -0.0378185267
    273  QC1LPE969          Sad_Mult             0.970   0.000   -0.0059660097    0.9992667487   -0.0378202550
